,job_title,company_name,summary,city,location,salary,date
1121,JAVA/J2EE Back End Developer,amdocs,"If you’re a smartphone user then you are part of an ever more connected and digital world. At Amdocs, we are leading the digital revolution into the future....",pune,"Pune, Maharashtra",Not Available,6 days ago
1122,Back End Developer,Codewalla,Understanding of cloud infrastructure and deployment. Understanding of Graph databases (Neo4J) will be preferred. Experience with large scale consumer...,pune,"Pune, Maharashtra",Not Available,30+ days ago
1123,UI/UX DEVELOPER,mplussoft,Walk in - Urgently Required EXPERIENCED UI Developers. Implement front end interface development throughout group of applications....,pune,"Pune, Maharashtra",Not Available,20 days ago
1124,Bootstrap Designer- Joomla- Urgent Opening,Showflipper Entertainment & Production P. Ltd.,"Strong experience in Response / Adoptive Web Design for desktop, tablet and mobile.Posses strong debugging skills on Developer Tools of the browser and Working...",pune,"Pune, Maharashtra","
                ₹1,00,000 - ₹2,00,000 a year",30+ days ago
1125,Frontend Developer,KeenCow,"0-5 years experience in a front end development role. Understanding of the entire web development process, with an emphasis on front end design and development....",pune,"Pune, Maharashtra","
                ₹1,20,000 - ₹5,00,000 a year",30+ days ago
1126,AngularJS Developer,Deeva Infotech LLP,"Job Summary Experience: 0-1 years -Demonstrated experiences in MEAN stack (The MEAN stack is MongoDB, Express.js, AngularJS (or Angular), and Node.js. ...",pune,"Pune, Maharashtra","
                ₹15,000 - ₹20,000 a month",30+ days ago
1127,Full Stack Developer,Jombay,We are looking for people Who Have worked with at least one software product startup. Have been working on full-stack web product development for at least 5...,pune,"Baner, Pune, Maharashtra",Not Available,27 days ago
1128,PHP Backend Developer,RoyalRadiant Entertainment Private Limited (OPC),We are looking for a *full time back end or full stack web developer*. /Full Stack Web Developer*. Enjoy mentoring and collaborating with other developers....,pune,"Pune, Maharashtra","
                ₹5,000 a month",19 days ago
1129,PHP Developer,QuinStreet,Integrate back-end services with PHP/Javascript based front end needs. We are looking for a well rounded PHP developer with a wide range of experience in web...,pune,"Pune, Maharashtra",Not Available,14 days ago
1130,UI Developer,Micrology Softwares,"Job Profile * Candidate will help define the complete software stack and build a stable, market ready analytics front-end for our embedded IoT hardware...",pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹5,00,000 a year",30+ days ago
1131,JAVA Developers,"TechnovationLab Pvt. Ltd, Pune",Application which involves complex groups of back - end services and their client - end counterparts (desktop & mobile). _ Software Developer....,pune,"Deccan, Pune, Maharashtra",Not Available,26 days ago
1132,Hiring for UI/UX Developer (Immediate Joinees Preferable),Innover Systems Pvt. Ltd.,"Job Description:  * Design, development and maintenance of responsive web applications and/or mobile apps * Develop content and graphics by coordinating...",pune,"Pune, Maharashtra","
                ₹3,00,000 - ₹5,00,000 a year",30+ days ago
1133,Immediate requirements for UI Developer.,NADSOFT IT Solution.,We are looking UI Developer HTML & CSS Developer responsible for the client side of our service. You will work in a team with the back-end developer....,pune,"Pune, Maharashtra","
                ₹2,00,000 - ₹3,00,000 a year",30+ days ago
1134,PHP / WordPress Developer,Creintech Solutions,Developer should be able to learn modify Themes and Plug ins with PHP. We are looking for PHP / Wordpress developers woth 1-2 Years of hands on experience in...,pune,"Pune, Maharashtra",Not Available,25 days ago
1135,Frontend HTML Developer,LogicalDNA Solutions,Delivering a complete front end application. Coordinating the functionality and implementation with the back-end developer in the process of....,pune,"Pune, Maharashtra",Not Available,22 days ago
1136,AngularJS Developer,Epictenet Pvt. Ltd,Cooperating with the back-end developer in the process of building the RESTful API. Delivering a complete front-end application....,pune,"Pune, Maharashtra",Not Available,12 days ago
1137,AngularJS Developer,Desprin Enterprises Pvt Ltd,Back end can be any technology. Front end should Angular JS. 2 – 4 Years....,pune,"Pune, Maharashtra",Not Available,23 days ago
1138,Web Designer & Developer,Om Aviate,"Website designing based on specifications and convert the designs to HTML, responsible for designing, coding and modifying websites, from layout to function,...",pune,"Pune, Maharashtra",Not Available,30+ days ago
1139,Wordpress Developer,Circl Design India Pvt Ltd,Job Location: Pune Total Experience: 3 to 5 years Relevant Experience: 2+ years SKILLS: Knowledge of WooCommerce - MUST 2+ years of experience in...,pune,"Pune, Maharashtra",Not Available,30+ days ago
1140,Backend Developer-PHP,AIrborne group,Cooperating with the front-end developer to implement the UI. _We are looking for the right person to drive back-end efforts....,pune,"Pune, Maharashtra","
                ₹2,50,000 - ₹4,00,000 a year",2 days ago
1141,Front End + Back End Developer _Exp : 2,Capgemini,CXP Back End Developer:. CXP Front End Developer:. Front End Developer | Exp :. Good Knowledge & hands on experience of BB CXP Back End application development....,pune,"Pune, Maharashtra",Not Available,30+ days ago
1142,JAVA Developers,Technnovation Labs,Application which involves complex groups of back - end services and their client - end counterparts (desktop & mobile). / J2ee Developer to build *Java*....,pune,"Pune, Maharashtra",Not Available,16 days ago
1143,Need a Back-end Developer to Join Freshleafy,Freshleafy,"Looking for full stack/Back-end Developer in Pune with minimum 1 year experience. Should be proficient in python, Flask (Good to have) , MySQL(Good to have) ,...",pune,"Pune, Maharashtra",Not Available,30+ days ago
1144,AngularJS Developer,Ultimez Technology Pvt Ltd,We are looking for an *Angular JS Developer*. The developer will be working with a team with the back-end developer and communicate with the API standard...,pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹4,50,000 a year",30 days ago
1145,Android Developer (1 to 3 year Exp),Dexoit labs Pvt Ltd,You will be working along-side other engineers and developers working on different layers of the infrastructure....,pune,"Pune, Maharashtra","
                ₹2,00,000 a year",7 days ago
1146,"Angular 2, 4 Developer",NIBO Technologies Pvt Ltd.,"Delivering a complete front end application. Please Find Below Job Description for Angular JS 2,4 Developer Profile*....",pune,"Deccan, Pune, Maharashtra",Not Available,6 days ago
1147,Expert Wordpress Developer,teachcoder,"Looking for a WordPress Developer responsible for both back-end and front-end development, including creating WordPress themes and plugins....",pune,"Pune, Maharashtra",Not Available,18 days ago
1148,Full Stack Developer,Adpin Technologies Pvt. Ltd.,Full Stack Developer. The end result is a suite of products helping our partners to:. We’re looking for an experienced Full Stack Ninja to work on our Kontext...,pune,"Pune, Maharashtra","
                ₹4,50,000 - ₹6,00,000 a year",30+ days ago
1149,Android Developer (preferable-immediate Joiner),Redwing Infotech,We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices....,pune,"Pune, Maharashtra","
                ₹1,44,000 - ₹3,00,000 a year",30+ days ago
1150,Android Developer,Objective,"Between 1-2 years of experience.Strong knowledge of Android Studio, Android SDK, different versions of Android, and how to deal with different form factors....",pune,"Pune, Maharashtra","
                ₹1,20,000 - ₹1,50,000 a year",30+ days ago
1151,Android Developer,SpiderNine Advanced Technologies Ltd,You will be working along-side other engineers and developers working on different layers of the infrastructure....,pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹3,00,000 a year",30+ days ago
1152,Angular Developer,AIrborne group,"You will work in a team with back-end developers, and integrate with server API. We are looking for AngularJS Developers who can independently develop full...",pune,"Pune, Maharashtra","
                ₹3,00,000 - ₹3,50,000 a year",2 days ago
1153,Web Developer,Replete Business Solutions Pvt. Ltd.,"As a UI Developer you will be effectively as a member of the development team. Experience in designing, marking up, developing the UI of websites and/or web...",pune,"Pune, Maharashtra","
                ₹1,80,000 - ₹4,00,000 a year",30+ days ago
1154,Front End Developer,Ebex Consulting,Front End Development:. We are looking for a self-motivated UI Developer whose primary focus will be to implement a complete user interface in the form of a...,pune,"Pune, Maharashtra","
                ₹33,000 - ₹80,000 a month",30+ days ago
1155,Web Developer,Optimist Brand Design,We are looking for a *full time back end or full stack web developer*. /Full Stack Web Developer*. Enjoy mentoring and collaborating with other developers....,pune,"Pune, Maharashtra",Not Available,21 days ago
1156,Developer - Application Modernization,Wipro LTD,"Mandatory Skills: JavaScript Desirable Skills: HTML, CSS3 Job Description: Full Stackdeveloper Front-End Webfundamentals like HTML, JavaScript, and CSS...",pune,"Pune, Maharashtra",Not Available,21 days ago
1157,PHP Developer,Maxbool Paramount,We are looking for a PHP Developer responsible for managing back-end services and the interchange of data between the server and native mobile apps (iOS/Android...,pune,"Pune, Maharashtra",Not Available,14 days ago
1158,Front End + Back End Developer _Exp : 2 - 4 Years _Pune,Capgemini,CXP Back End Developer:. CXP Front End Developer:. Front End Developer | Exp :. Good Knowledge & hands on experience of BB CXP Back End application development....,pune,"Pune, Maharashtra",Not Available,30+ days ago
1159,C++ Developers,Synechron,"We are looking to hire C++ Developers with 6+ years of experience. The candidates will be expected to play an active role in design, development, testing and...",pune,"Pune, Maharashtra",Not Available,3 days ago
